My Hawaii Hostel,elizhar76,5.0,코나 근처의 훌륭한 호스텔,코나의 주요 부분에서 약 5km 떨어진 멋지고 깨끗한 호스텔입니다. 침대는 좋았고 편안했고 시설은 잘 유지되었습니다. 코나 트롤리는 바로 밖에서 정차하며 2 시간마다옵니다. 길 건너편에는 수영을 할 수있는 작은 공간이 있습니다. 유일한 잘못은 이것이 올바른 호스텔이지만 잘못된 위치에 있다는 것입니다. 나는 Ironman 세계 선수권 대회를 위해 거기에 있었고 선수들이 달리기를 통과하는 것이 하이라이트였습니다.,숙박 날짜: 2019년 10월
My Hawaii Hostel,Rudy H,5.0,미국 최고의 호스텔 중 하나,"내가이 숙소에 대해 좋아하는 것은 침대가 편안하고 깨끗하고 편안하다는 것입니다. 직원들은 친절하고 매우 도움이되었습니다. Felipe, Mikaela, Veronica는 모두 너무 좋았습니다. 그러나 호스텔은 일일 액티비티를 제공하지 않으므로 렌터카를 대여해야합니다. 그렇지 않으면 식료품과 음식을 사러 가려면 매 2 시간마다 운행되는 트롤리에 2 달러가 필요합니다. 편도 00 현명한 위치는 차가 없으면 이상적이지 않지만 호스텔 자체 (침대 및 물리적 건물)는 미국에서 가장 좋은 곳 중 하나입니다.",숙박 날짜: 2019년 10월
My Hawaii Hostel,Lauren T,5.0,"깨끗하고, 편안하고, 편리하다.","이것은 내가 하와이로의 나의 최근의 여행 동안 머물렀던 3 개의 숙소 중에서 가장 멋졌다. 나는 3 개의 다른 섬 사이에서 이사했는데, 그 이유는 내가 사랑했을지라도이 곳에 머물러 있지 않은 이유입니다. 이 호스텔은 친절한 사람들, 여행자 및 노동자들로 가득했습니다. 도착하자마자 우리는 머물렀던 다른 장소가하지 않았던 정말로 멋진 터치 인 숙소의 날카로운 여행을 받았다. 나의 방은 매우 깨끗했고 침대는 편안했다. 그리고 위치는 컸다. 그것은 내가 내가 숙소에서 구할 수 있었던 누구나 이어도. 놀라운 경치로 바다에서는 데 약 3 분이 걸렸습니다. 재미 있고 저렴한 물건에 관심이 있다면 여기에 머무를 것을 강력히 권합니다.",숙박 날짜: 2019년 6월
My Hawaii Hostel,Merlady,5.0,최고의 경험!,"나는 단지 나의 하와이 숙소에서 최고의 경험을했다. 나는 가족이저기서 우리 집을 파는 중이었기 때문에 나는 코나에 갔다. 나는 그것을 청소했다. 나는 내가 올 때를 위해 머물기에 값싼 장소를 찾고있었습니다. 나는 빅 아일랜드를 좋아한다. . . . . 나는 4 박 동안이 숙소를 시험해보기로 결정했다. . . . 와우! 이 호스텔은 깨끗하다는 것을 알아주십시오! 매우 깨끗합니다! 그리고 침대는 매우 편안합니다! 나는 정말로 놀랐다. 사진은 실제와 똑같은 모양입니다. 여기에서 일하는 사람들과 주인은 놀랍습니다. 나는 그들이 그들의 손님을 환영하고 우리를 가족처럼 느끼게하는 것처럼 정말로 느꼈다. . . . 나는 독일, 네덜란드, 프랑스, 아일랜드, 이스라엘, 남아프리카 공화국, 뉴질랜드, 호주, 캐나다 출신의 많은 사람들과 미국 출신의 사람들을 만났습니다. . . . 모든 연령층의 사람들이있었습니다! 20 대 후반의 젊은이들은 70 대 후반이었습니다. . . . 모두가 존중 받았다. 나는 확실히 여기서 다시 올 것이다. 가장 놀라운 경험이었습니다. 나는 Big Island에 새로운 홈베이스를 가지고있어서 기쁩니다. . . . 마할로! ! !",숙박 날짜: 2019년 2월
My Hawaii Hostel,carnelia,5.0,짧지 만 달콤한,"우리는 4 인 가족이고 우리는 하룻밤 동안 4 개의 침대 기숙사에 머물고 있습니다. 우리는 정말로 그것을 좋아했습니다. 직원들은 매우 친절했고 도움이되었습니다. 우리는 모든 연령의 사람들을 보았습니다. 공유 주방은 크고 잘 임명되었습니다. 그들은 아침에 커피와 차를 제공합니다 :) 파티오는 식사, 음료, 커피 및 채팅을 즐길 수있는 매우 좋은 곳입니다. 공동 욕실과 샤워 실이 깨끗했습니다. vibe는 매우 시원했다. 마할로!",숙박 날짜: 2019년 1월
Luana Inn,Aquapolis,4.0,"좋은 위치, 그리고 멋진 전반적으로 친절한 호스트","저는 리뷰를 쓰기 일관성 있게 다양한 이유로, 좋은 침대와 아침 식사가 점점 힘들어지고 있기 때문에 와서. 저도 잊지 못할 때는 원할 수 있는 위치를 자격 입니다. 첫째, 4/5 좋은 평가는 제 개인적인 걱정이; 5/5 기타 숙박시설 과 다양한 서비스가 더 반영. 그래서 이런 평가는 등록 정보 카테고리 의 다른 무엇에 반사. 루아나 인 이 우리 모두를 제공: 편안한 객실, 친절한 서비스와 좋은 위치에 좋은 아침. 이것이 바로 우리가 찾던. Ken과 erin 및 개인 모두의 배려는 매우 존중 하는 시간 "" 거품 "". 한 살 차이는 등록 정보는 진짜; 그가 필요하면 및 잠재적인 문제를 해결할 수 있습니다 (등과 나같은 난폭 한 손님, 여기에 문제가 있는 것은) 발생. 시 사용하는 한, 건조기 하지 않고 호텔 부품을 받으려면 복구할 수 있습니다. 즉, 이 것을 같이 세탁 시설 및 빨래 건조대 도 제공하는 손님들이 방에서, 당신의 일을 할 때 도움이 되는 운동을 하지 않고 해변이 있는 것 같았다. 이 완벽한 장소를 선호하는 사람들에게 알레르기 를 가까이 머물 리조트는 주간 활동 및 자연 보다 밤 문화를 즐깁니다. 또한, 사람들은 이해할 수 있는 가정 요리 즐긴 이른 시작 이나 값에 따라 먹을 수 있는 곳을 찾아 운전 에 반대로 아침 식사 (또는 음식을) 수 있는 중요한 이상 낮 거리 입니다. Ken과 erin 및 를 사용할 수 있도록 감사 한 곳에 있는 캡틴 쿡!",숙박 날짜: 2017년 1월
Luana Inn,Burnabytravellers,4.0,"좋은 위치, 편안한 환경, 환영 호스트","철저하게 즐겁게 보내는 루아나 인. 멋진 전망, 아름다운 정원, 훌륭한 풀장이 있다. 아름다운 해변과 흥미로운 장소들과 가까운 곳. 이 곳은 훨씬 더 이상적인 리조트 지역의 개발 및 보다 아름다운 마우이. Ken과 erin 및 도움 했어요, 맛있고 푸짐한 아침식사를 제공, 신중하게 해주는 남편의 식이 요구 사항을 충족할 수 있습니다. 몇 가지 필요한 주소 지정: 스크린 도어 및 침대 프레임 스티커 삐걱 거리는 소음이 부담 스테이징될 것입니다. 하지만, 이 곳을 찾는 사람들에게 꼭 추천하고 싶은 편안하고, 편안한 휴일.",숙박 날짜: 2017년 3월
Luana Inn,sharonj47,5.0,B&B 인 루아나,Ken과 erin 도 좋은 호스트 및. 모든 것이 아주 잘 하고 그들은 매우 친절하고 상냥한 설정할 수 있습니다. 여행 할 때 필요한 우리의 자매들은 예상치 못한 수술을 마주보고 있는 우리를 더 머물 숙소 수있게 되었습니다. 수영장 및 온수 욕조가 좋았어요. 아침 식사는 최고 수준 이다.,숙박 날짜: 2017년 2월
Luana Inn,jkbrand,5.0,4박 투숙한 경험!,"연구에 많은 수의 큰 섬과 결정을 수 있는 & 루아나 인. 현명한 선택이었습니다. 개인적으로, 나는 여러 가지의 수 에서 지난 2년 & 수, 말할 수 없는 대단히, 이 계급 위에. 숙소는 기대 이상이었어요; 아침 식사는 다른 네 가지는 각각 변경다른 과일, 달걀 소세지, 시리얼, 주스, 및 - - 물론 - - 맛있는 코나 커피. 우리는 숨을 - 아름답고, 잘 - 정비된 그라운드, 아름다운 수영장, 인터넷 액세스, 심지어 우리의 사랑스러운 방에 커피를 누릅니다. 우리의 주인, erin ken, 은혜 와 개인적으로 가장 좋은 경험은 우리가 도착했을 때 환대해 주는지 었다. 우리는 다시 이곳에 올 것이 다? 설명하겠습니다!",숙박 날짜: 2017년 2월
Luana Inn,travellinggal10,5.0,멋진 숙박,"5 중에 있는 멋진 크리스마스 시간 이 호텔에 묵었습니다. 편안한 분위기를 기대 하고, 우리의 친구인 휴가 추천 unstressful. 우리가 찾던 것이, 20 만 - 30분 정도 떨어진 코나, 하지만 조용하고, 비 - 관광객이 많은 곳. 침대는 매우 편안했고 방은 호텔 방 (alihi 라니) 같은, 집 같은 곳 이지만. 주인은 매우 괜찮은 직원들이 매우 친절하게 해 주는 곳을 추천하는 곳 입니다. 또한 유용한 정보 패키지에 있는 정보도 있었습니다 숙박 패키지. 집에서 만든 아침식사는 정말 맛있는 음식이 있고 (매일 다른 옵션). 마음에 들지 않은 밤 파티 교통 심리 소리, 새 노래를 맞이할 수 있지만. 완벽한 휴양지 섬. 이 곳은 두 단계로, 아주 좋은 스노클링 장소도 초보자. 또한 다른 장소에서 그리 멀지 않기. 스노클링 장비를 빌릴 수 있게 합리적인 가격, 직접 구매 하지 않습니다 (지정되지 않은 경우). 저는 친구들과 가족들이 이 곳을 강력 추천합니다.",숙박 날짜: 2016년 12월
B B Hale Moana Bed   Breakfast,ugasachi,5.0,푸른 나무들로 둘러싸인 조용한 숙소,"10월 하순에 부부끼리 2박 했습니다. 숙소는 파호아 음식점이 늘거선 마을에서 차로 5분 정도 간 곳으로, 푸른 나무들이 많은 주택가에 있습니다. 주택가라고 해도 숲 속에 넓은 부지의 집이 듬성듬성 있는 느낌입니다. 밤에는 새가 지저귀는 것처럼 아름다운 개구리들의 울음소리가 들렸습니다. 오너는 초등학생 자녀를 둔 부부였는데, 굉장히 친절하고 인자한 느낌을 받았습니다. 두 사람은 아침식사 때 각 손님 테이블을 돌면서 이야기를 했습니다. 영어가 서툰 우리들에게도 추천할 만한 명소나 레스토랑 등을 자세하게 이야기해 줘서 너무 고마웠습니다. 부인Petra씨가 만든 정원은 너무 아름다웠습니다. 그리고 굉장히 귀여운 고양이도 있었습니다. 우리들이 숙박한 방은 Makamae Studio입니다. 청소가 잘 되어있어 청결했습니다. 여행가방 2개를 풀기에는 좁은 방이었지만 숙박 요금이 싸니까 어쩔 수 없겠지요. 또, 방은 공동 스페이스 옆에 있었는데, 공동 스페이스에 사람이 나와 있는 경우가 별로 없어서 신경쓰이지 않았습니다. 1층이라 그런지 개미가 많아 방에 놔 뒀던 과일을 못 먹게 되었는데, 냉장고에 넣어 두면 괜찮을 거라 생각합니다. 하지만 모기 때문에 너무 괴로웠습니다. 침대는 상대방이 몸을 움직이면 엄청 흔들려서 처음에는 는 지진이라도 난 줄 알고 깜짝 놀랐습니다만 점점 적응이 되었습니다. 우리들이 이 곳에 머무는 동안 간 곳은, 라바트리 주립공원, 포호이키만, 아하라누이 공원의 웜 폰드입니다. 각각 차로 30분 정도면 갑니다. 정글 속을 달리는 듯한",
B B Hale Moana Bed   Breakfast,P G,5.0,아름다운! 좋은 사람들! 좋은 위치!,"이 굉장히 좋은 곳입니다! 페트라 도 정말 친절했어요! 사랑스러운 그녀의 것이 특화정보에, 에 또 묵고 싶습니다! 위치도 방문하기 하는 좋고 관련이 있는 화산 용암 흐름 이 매력적인 작은 마을인 식당 pahoa 크숍! 놓칠 수 없는 요인 및 중지할 수 있는 길을 따라 "" 붉은 길 "". 과거로의 여행!",숙박 날짜: 2017년 7월
B B Hale Moana Bed   Breakfast,Kitti H,5.0,곳입니다!,"침대 & 아침 식사 하는 곳이 라 좋은 리뷰, 하지만 기대 이상의. 멋진 방. 우리는 1층에 있어서 좋았어요. 매력적이고, 깨끗하고, 필요한 모든 걸 다 할 것이다. 특히, 침대와 베개도 매우 편안했어요. 심지어 우리를 방문 한 날 고양이가 새끼 를 낳 다. 주인 페트라와 어울려 즐길 수 있는 좋은 손님에게 아침 식사 시간의 현지 시각 을 하와이 정보를 얻을 수 있습니다. 건강하고 맛있는 아침 식사 입니다. 지방의 신선한 과일. 아름다운 정원과 멋진 및 달콤한 열대의 꽃 냄새 맡는 냄새 에서 정말 마음에 드는 새 를 밖 개구리 합창단이 활발. 이 곳이고 할레 아나, 거의 같은 느낌을 만들어 주는 것.",숙박 날짜: 2017년 4월
B B Hale Moana Bed   Breakfast,Ruth_and_Martin,5.0,아름다운 열대 정원 b & b!,할 수 있는 좋은 장소를 즐길 수 아나 & 할레 휴식을 취하기에 아주 평화로운 하와이 빅 아일랜드 남동부 지역 방문 등을 포함한 ' 나는 nat 화산 ' l 파크. 페트라 무성한 열대 정원과 주변은 광범위한 것이 정말 놀라운 것이 & 혼자! 저희는 5 - 아주 깨끗하고 아침 식사는 환상적인 방이 오! 페트라 하는 섬 생활 에 대한 지식이 필요한 모든 정보를 제공해 주고 만든 곳. 헤일 수 있는 전략을 알로하 정신 아나 & 수 있습니다. 페트라 많은 와!,숙박 날짜: 2017년 7월
B B Hale Moana Bed   Breakfast,Jennifer M,4.0,B&b 에 있는 것 같은 보타 니컬 가든,"건물은 아름답습니다. 화산 국립 공원에서 드라이브 수 입니다. 또한 힐로 여행 찰 수 있었다. 아침 식사를 할 수 있는 다양한. 친절하고 조용한 방식으로 호스트가. 무엇이 당신과 앉아 있을 지도를 보고 방향. 객실은 작고, 선반이 없는; 그래서. 나는 더 큰 방을 사용할 경우 예약을 권장합니다.",숙박 날짜: 2017년 7월
Waipio Wayside B B,Marty F,5.0,"멋진 장소, 음식, 호스트","우리가 묵었던 방에 있는 중국 정자. 이 아름다운 방의 욕실. 재클린, 주인과 호스트, 맛있는 아침 식사 제공: 휘저어 볶은 달걀 로 맛있는 연어, 천상의 망고와 현지 과일, 구운 케이크 를 꿈꿀 것 같습니다. 사랑스러운 곳, 바로 국가, 태평양 에서 노을을 볼 수 있는 보는 정자. 재클린 은 훌륭한 아이디어를 빌려 주기에 재킷을 시원한 바람 에 마우나로아. 매우 가파른 길 로 걸어서 해변, 음식점에서 먹는 [모든 훌륭한] 제안, 즐기기 honokaa, 가장 가까운 작은 마을. 우리는 다른 손님들이 아침을 즐겨 회의. 놀라 울 정도로 아니, 재클린 은 재 방문자 수 년 동안 에 있는 중.",숙박 날짜: 2017년 5월
Waipio Wayside B B,Claire D,5.0,맛있는 아침 식사; 되어 보이는 편안한 물.,우리는 3박을 즐길 수 있다. 맛있는 아침 식사는 정말 맛있었다! 저희는 일찍 일어나서 준비를 하며 커피를 마시는 jackie 는 해당 되어 아침 식사를 즐길 수 있기 전에 제공됩니다. 우리에게 권장 활동 및 음식점. 3 일 숙박 하며 우리의 대화를 즐겼다.,숙박 날짜: 2017년 5월
Waipio Wayside B B,Nanisecond,5.0,글루텐 무료 와플,재클린 과 그녀의 수 에 대해 확실히 우리가 특히 좋아하는 것 & 하와이 여행. 그녀는 매우 친절하고 있었다. 그녀는 우리가 공손함이 이 절대적으로 하나님의 글루텐 프리 식단 및 와플. 그녀의 고양이는 친절하고 화려한 건물. 확인해 볼 기회가 있으면 waipi ' o 와이피오 계곡 에 맞게 고객에 머물 것을 후회하지 않을 수 있을 것 & 웨이사이드!,숙박 날짜: 2017년 4월
Waipio Wayside B B,Derek R,5.0,"아주 매력적인, 같은 집, 좋은 아침 식사는 해","재클린 이 환영하는 게스트 하우스. 아주 좋은 데 사용할 수 있습니다. 커피, 아침 식사, 책의 풍부한 맛, 유기농 욕실 용품. 플러스 많은 영역에 대한 도움말 및. 머물고 즐길 수 있는 것이 다. 굉장히 편안하고 행복 한 곳인 것 같아요",숙박 날짜: 2017년 2월
Waipio Wayside B B,WimvL99,4.0,정말 집 같은 느낌,2일 밤을 보냈습니다. 이 밖에 침대와 아침 식사가 있습니다. 이 차가 와서 somewere. 오래된 침대와 아침 식사는 안 몇 가지 었다. 객실에 있는 아주 좋은 2 베드 birdeye 굉장히 좋은 룸과 샤워 문 바로 테라스. 재클린 은 매우 친절하고 아주 좋은 이야기. 그녀는 맛있는 아침 식사를 한다. 차와 커피 집을.,숙박 날짜: 2017년 2월
Coconut Cottage Bed   Breakfast,Rex_Rose,5.0,우리 방문과 5th 점점 개선되고.,"변경다른 에서 보낸 코코넛 코티지. 방금 이 좋다. 아침 식사는 항상 좋았지만 이번에는 정말, 그 신선한 주스, 최고의 팬케이크를 지금껏 먹어 본, 우리는 정말 즐거웠습니다. 다시 할 수 있다. 이 변경 내용을 조경, 모든 것이 아름답고, 우리는 사랑의 변경에서 가져온 풍경. 우리는 본 다음 정원 위에. 렉스 & 로즈 라일리",숙박 날짜: 2015년 2월
Coconut Cottage Bed   Breakfast,Meredith700,5.0,좋은 숙소 근처 pahoa,"며칠 밤을 머물던 근처 섬의 동해안 pahoa 하기, 그리고 결국 임대 정원 방갈로. 우리 네 명은 수용합니다. 스콧 과 카렌 주인. 아침은 정말 환상적인, 많은 신선한 과일, 주스, 및 홈메이드 작성. 카렌도 우리만의 특히 두 친구 채식. 아름다운 정원에는 조용한 동네, 및 를 둘러보기 편한 위치의 검은 모래 해변은, 화산 natl 공원, 그리고 pahoa.",숙박 날짜: 2015년 1월
Coconut Cottage Bed   Breakfast,Mongo87,5.0,는 이스트 사이드,"우리 숙소는 밤을 경험하고 밤에 화산 긴 되몰아내다. 또한 관심을 가졌습니다 pahoa 지원하는 일부 지역은 이미 힘든 시간 최근. 캐런과 스코트 주인이 좋았음. 조식도 맛있고, 새 보드 메뉴와 우리 이름이! 좋은 투어의 정원, 정말 많은 두가지 다. 방은 작은 베란다가 있습니다. 스콧 에게 맵의 원의 투어에서 남쪽을 공격 하는 시장은 kapalana, 정말 재미. 수 쉽게 더 오래 머물렀다면!",숙박 날짜: 2015년 1월
Coconut Cottage Bed   Breakfast,Frank C,5.0,"훌륭한 서비스, 멋진 아침 식사, 매우 좋은 위치","묵었던 가든 방갈로 일주일 지난 8월, 었는데 정말 좋은 퀴녹살린환을 그래. 스콧, 카렌 은 매우 환영, 해 저희가 요구했다. 숙박시설은 매우 예쁘고 우아한, 아주 조용한 동네에 있는 환상적인 정원. 수리가 여전히 필요 저희가 갔을 때, 하지만 모든 필수인 작업 순서. 아침 식사는 환상적인, 풍성한 과일을 매일 뭔가 특별 요리. 좋은 위치에 있어서 탐험 힐로, 이 화산 국립 공원의 아름다운 섬의 동쪽 해안. 기후에 젖은, 적어도 몇몇 비가 어떤 일에, 직접 만든 개구리와 시끄러운 밤, 우리가 추가되어 일반 분위기. 그냥 운전 동네는 기쁨, 커다란 열대 정원이 예쁜 주택. 희망은 용암이 멋진 곳에서 떨어지는 유지.",숙박 날짜: 2014년 8월
