Marriott s Waikoloa Ocean Club,Jeff H,4.0,대부분의 메리어트 시분할과는 다른 경험,우선이 숙박 시설은 호텔과 시분할 사이에서 반으로 분할되었습니다. . . . 처음부터 끝까지 매우 명확합니다. . . . 전통적인“시장”이 부족합니다. . . . . 하나의 음식 옵션과 하나의 바만 있습니다. . . . . 제한된 활동이라고 부르는 내용이 있습니다. . . . 객실의 질은 뛰어나고 직원들은 환상적이고 정말 수용했습니다. . . . . 조용하고 쉽게 충전 해변 / 바다 접근은 우리가 좋아하지 않았습니다. . . . 우리는 바람으로부터 피난처를 제공했던 다른 여러 해변 위치로 모험을 떠났습니다. . . . 더 나은 스노클링 옵션. . . . BBQ 지역은 잘 유지되었고 우리는 Costco의 주요 스테이크를 구 웠습니다. 주차는 쉬웠고 전체 재산은 아름답습니다. . . 수영장과 바다를 바라 보는 2 층의 흔들 의자는 놀랍도록 편안한 위치입니다. 우리는 지금 모든 하와이 메리어트 시분할 장소에 머물 렀습니다. . . . 코나와 주변 환경은 분명히 다르며 독특한 활동을 제공합니다. . . . . 우리는이 재산에 대해 후회하지 않습니다.,숙박 날짜: 2019년 9월
Ocean Tower By Hilton Grand Vacations,Seungho Shin,5.0,훌륭한 리조트 시설,"굉장히 넓고 다양한 시설이 있어서 좋았던 호텔. 아침에 무료 필라테스 및 요가 강좌가 있어서 좋았다. 방에서 보는 일몰은 정말 멋진 장면으로 오랫동안 기억에 남을 만 하다. 다만 리조트 피가 52불, 셀프 파킹피가 33불로 부대 시설비가 비싸다.",숙박 날짜: 2019년 12월
Ocean Tower By Hilton Grand Vacations,pivswoo,5.0,만족합니다,타워 안이 넓고 좋았습니다 수영장도 어린이와 사용하기 좋았습니다 셀프파킹 주차장이 생각보다는 멀었고 발렛파킹시는 직원들이 매우 친절합니다 트램과 배로만 메인로비까지 이용 가능 합니다,숙박 날짜: 2019년 9월
Ocean Tower By Hilton Grand Vacations,Paradise212736,4.0,빅 아일랜드 힐튼,서비스와 직원은 힐튼 표준에 부합했습니다. 그러나 그 방에는 모든 식품이 저장된 주방에서 개미 문제가있었습니다. 주차권에 문제가있어 작동하지 않습니다. . .,숙박 날짜: 2019년 12월
Ocean Tower By Hilton Grand Vacations,William,1.0,일자. 부서진. 비싼.,"전차가 고장났습니다. 수영장이 가열되지 않습니다. 이 객실에는 PS 3 (PS 5가 1 년 미만)가 제공됩니다. 장식은 매우 오래되었습니다. 선결제 비용 ($ 519 소매-$ 179 할인). 숨겨진 비용 (리조트 요금 $ 45, 주차료 $ 30). 음식은 비싸다 (12 인치 피자의 경우 $ 30-50). 건물 사이에는 돌고래, 화려한 일몰, 깔끔한 보트 타기가 있지만, 1/5의 비용으로 호텔을 찾는 사람이 여기에 머무르는 이유를 결코 합리화 할 수없는 중요한 것들이 많이 누락되었습니다.",숙박 날짜: 2019년 12월
Ocean Tower By Hilton Grand Vacations,Edward-A A,4.0,"훌륭한 전망, 개선 된 서비스",호텔 내부에서 개최되는 컨벤션으로 인해 오션 타워에 7 일간 머물 렀습니다. 호텔은 지난해 리노베이션으로 인해 숙박했던 것보다 훨씬 낫습니다. 호텔 내부 시설도 개선되었습니다.,숙박 날짜: 2019년 11월
Volcano Rainforest Retreat,daqattaq,5.0,신성한,"어디서부터 시작해야할지 모르겠습니다. 열대 우림 휴양지에서의 우리의 전체 경험은 우리가 기대했던 바가 아니 었습니다. 우리는 리조트에서 3 분에서 45 분 정도 걸어서 우리가 알아야 할 모든 것을 자세하게 설명한 우리 주인을 맞이했습니다. 우리는 성역에 머물렀고 우리는 그것을 좋아했습니다. 우리는 밀림의 평화 속에서 외딴 곳으로 혼자있는 것을 느꼈습니다. 야외 샤워와 ""온수 욕조""는 단순히 신성했습니다. 우리는 화산에 머무르기를 원하는 누군가에게 화산 열대 우림 휴양지를 강력히 제안합니다.",숙박 날짜: 2018년 8월
Volcano Rainforest Retreat,Sandesh P,5.0,멋지게 진정시키기,우리는 숲 집의 화산 열대 다우림에 2 개의 멋진 날을 보냈다. 우리가 더 오래 머물 렀 으면 좋겠다! 이 곳은 아름답게 만들어졌으며 편안하게 꾸며졌으며 매우 깨끗하게 유지되었습니다. 거대한 양치류와 가장 활기찬 이끼가 주변에 녹지입니다. 그리고 당신은 방의 편안함에서 커다란 창문을 통해 그것을 즐길 수 있습니다. 실제로 매우 조용한 환경입니다. 환대도 좋습니다 - 우리는 도착하자마자 인사하고 우리 별장에 보여 주었고 국립 공원과 현지 레스토랑 방문에 대한 조언을주었습니다. 결국 우리는 반복 할 놀라운 경험이었습니다. 여기에 2 박 이상을 보내는 것이 좋습니다.,숙박 날짜: 2018년 10월
Volcano Rainforest Retreat,Sue J,5.0,고요한 작은 보석,"우리는 성역 오두막집에서 1 박을 여기에 머물렀고, 그것을 좋아했다. 남편은 매우 회의적이었고 우리가 도착했을 때 제가 그에게 무엇을 가져 왔는지 궁금했습니다. 그것은 매우 외딴 곳입니다. 우리의 작은 방은 어항과 같았습니다 - 야외 샤워 실과 온수 욕조가있는 모든 창문. 1 / 2 시간 후에 그는 편안하고 사랑했습니다. 매우 평화 로운와 열대 다우림은 화려하다. 별장은 lovely했다 약간의 감동과 모든 편안함을 제공합니다. 피터와 캐 틀린에게 감사드립니다.",숙박 날짜: 2018년 10월
Volcano Rainforest Retreat,Laura G,5.0,원더풀 감각,"우리는이 장소를 절대적으로 좋아했고, 슬픈 듯했다. 우리는 단지 1 밤 거기에서 가지고 있었다 (우리는 벌써 우리 복귀를 계획하고있다). 우리가받은 환영은 따뜻하고 친절하며 믿을 수 없을 정도로 도움이되었습니다. 우리는 다음날 어디로 가야할지, 무엇을해야하는지에 대한 제안과 함께 주인이 보냈습니다. 우리는 성역에 머물렀다. 그리고 그것은 단지 그 것이었다. 두 사람에게 딱 맞는 아름다운 공간. 우리는 깊은 일본 soaker (나는 1를 원한다!)에서 두 번 적시 게했고, lovely 한 열대 다우림에 열리는 소풍을 도처에 즐겼다 (또는 당신이 원한다면 닫혔다). 위치는 훌륭했습니다 - 화산, 저녁 식사 / 식사 / 물품 및 화산 국립 공원을위한 작은 인근 마을 근처. 타이의 타이의 음식 (향신료에 쉽게 가라!)과 정원 예술은 맛 좋았다 - 여관의 추천. 우리는 Four Seasons에서 4 박까지 계속 갔고 우리는 그것을 되돌릴 수 있었으면 좋겠다. 모래 사장과 베이킹 햇빛을 얻지는 않습니다. 평온함, 자연, 평온함, 아름다운 재충전이 필요합니다. 나는 충분히 강하게 그것을 추천 할 수 없다. 고마워요!",숙박 날짜: 2018년 10월
Volcano Rainforest Retreat,gdamhuis2018,5.0,개인 낙원처럼,매우 독특하고 (매우 깨끗한) 아름답고 고요하고 평화 롭고 개인적인 휴양지. 이것은 당신이 휴일에 손님으로 원하는 것입니다. 맛있는 음식. 우리는 Cathleen과 Peter의 아름답고 개인적인 환경에 머물기를 즐겼습니다. 그들은 환상적이었다. 앤드류와 조지,숙박 날짜: 2018년 10월
Hilo Bay Oceanfront Bed and Breakfast,Sheila A,5.0,뛰어난 서비스와 훌륭한 호스트!,"우리는 10 월 중순에 5 박 동안 Oceanfront Suite # 1에 머물 렀습니다. 우선, 스위트는 매우 멋지고 세련되게 장식되었습니다. 방에는 에어컨이 없지만 열 수있는 5 개의 창문과 공기를 잘 순환시키는 선풍기가 있습니다. 우리는 스위트를 좋아했습니다. 만과 아침 일출의 전망은 훌륭했습니다. 밤에 해변에서 부서지는 파도 소리가 나를 자게했습니다! 셰릴과 에버 렐 (Becher and Everell)은 훌륭한 주인이었고 우리를 환영한다고 느끼게했다. 제공되는 아침 식사는 매우 맛있었습니다. 특히 맛있는 마카다미아 너트 팬케이크! 매일 아침 신선한 과일 트레이가 맛있었고 아침 식사를 시작하기에 좋은 손길이었습니다. 이것은 우리가 머물렀던 첫 번째 사람이었고 나는 불안했습니다. 그러나 나는 우리가 기회를 잡고 여기에 머무르기로 결정했기 때문에 기쁘다. 그리고 만약 우리가 앞으로 빅 아일랜드와 힐로를 방문한다면 우리는 다시 여기에 머물 것이다. 힐로 베이 오션 프론트 베드 앤 브렉퍼스트는 최고의 추천을받으며 빅 아일랜드를 방문하는 모든 사람들이 이곳에 머무르는 것을 강력히 추천합니다! ! ! 힐로에서의 체류를 즐겁게 해주신 Cheryl과 Everell에게 감사드립니다! !",숙박 날짜: 2019년 10월
Hilo Bay Oceanfront Bed and Breakfast,Jen,5.0,오션 사이드 침실에서 절묘한 일출 전망,"파도가 부서지는 소리에 잠들고, 일출 전망, 커피 및 맛있는 과일 접시에 깨어 도움이되는 호스트와 대화하십시오! 확실히 돌아오고 싶다! 우리는 멋진 리차드슨 공원에서 스노클링을 갔다. 최고의 시간!",숙박 날짜: 2019년 9월
Hilo Bay Oceanfront Bed and Breakfast,Gerhard G,5.0,빅 아일랜드 왕복 여행 중 최고의 호텔,호텔은 매우 좋았고 우리 방은 바다 바로 앞에있었습니다. 가구와 전체 장식은 고품질이었고 음료와 스낵은 무료였습니다. 빅 아일랜드에서 14 일 동안 왕복 여행을하는 동안 최고의 호텔이었습니다!,숙박 날짜: 2019년 8월
Hilo Bay Oceanfront Bed and Breakfast,Katy R,5.0,힐로 보석!,좋은 장소! 소유자는 매우 친절했고 수용이었고 위치는 Hilo 레스토랑과 사이트에서 더 좋을 수 없었습니다. 그것은 정말로 우리에게 오래되었던 hawaii의 느낌을 줬던 아름답게 회복했던 더 오래되었던 집이었다. 우리는 큰 현관에 앉아서 밤에 코퀴 개구리를 들으며 바다의 방에서 파도 소리를 듣는 것을 좋아했습니다! 주문한 아침 식사는 환상적이었다. 우리는 확실히 돌아올 것입니다!,숙박 날짜: 2019년 6월
Hilo Bay Oceanfront Bed and Breakfast,Lisa S,5.0,부서지는 파도,우리는 Hilo Bay Oceanfront Bed & Breakfast에서 3 박을 보냈습니다. Cheryl & Everell는 매우 친했다. & 멋진 아침 식사로 매일 아침 우리를 환영했다. 본 호텔은 바다와 매우 가까운 편리한 위치에 자리합니다. 부서지는 파도의 소리는 매일 아침에 일어나기에 매우 평화로웠다. Cheryl & Everell은 우리가 여행에 나섰을 때 간식을 제공했습니다. 도시는 우리가 저녁 식사를 위해 밖에 갔을 때 우리가 심지어 운전할 필요가 없었을 정도로 재산에서 10 - 15 분 걷는 거리이었다. 힐로에서 여유로운 시간을 보내기 위해 1922 년에 아름답게 복원 된이 집을 추천합니다!,숙박 날짜: 2019년 3월
