Kona Sugar Shack,maryC6648CU,5.0,크리스마스와 연말 연시를 보내는 최고의 장소,"슈거 판잣집은 모든 연령층의 큰 가족에게 최고의 것이 었습니다. 근처에 외식 할 곳이 많지만, 우리 모두는 바다에서 따뜻한 바람을 느끼는 큰 발코니 - 안뜰에 함께 저녁을 먹는 것을 좋아했습니다. 거기서 우리는 모두 거대한 테이블에 앉을 수 있었지만, 소규모 그룹이 놀고, 게임을하거나, 읽을 수있는 다른 파티오와 거실이있었습니다. 코나 슈거 판잣집은 물에 잠기 게 좋았던 작은 웅덩이를 가지고있다, 또는, 우리는 단지 거리를 가로 질러 걸을 수 있었고, 밀려 오는 파도에서 수영 할 수 있었다. 거기에서 우리는 심지어 거북을 보았다! 오두막집에서 오랫동안 다른 해변들도 있습니다. 서핑 보드 타기를 배울 수있는 곳도있었습니다. 이것은 우리 청소년들에게 매우 인기가있었습니다. 때로는 고래가 부상하고 물을 불어 오는 것을 볼 수 있습니다. 놀랄 만한! 나는 코나 슈가 판잣집의 빅 아일랜드에서 온 가족이 함께 할 다른 곳을 생각할 수 없습니다.",숙박 날짜: 2017년 12월
Kona Sugar Shack,Linda U,5.0,이것은 예술가가 한 집입니다!,"이것은 집안의 보석입니다. 모든 디테일은 사랑 스럽습니다. 용암의 흐름을 보거나 조수 웅덩이에서 스노클링을 즐기기에 좋은 위치에 있습니다. 근처의 편의 시설은별로 없지만, 10 분 거리에있는 로버트 아저씨 (Robert Robert 's)에서 음료와 무언가를 먹을 수 있습니다. . .",숙박 날짜: 2017년 10월
Kona Sugar Shack,doxazo1234,5.0,10일 동안 천국 코나클리라 슈가 쉑,"John j 및 감사드려요! 우리는 코나의 슈가 쉑 (kss). 우리는 슈가 쉑 코나클리라 (kss) 몇 년 뒤로 시간을 보냈습니다. 올해, 우리 가족 여행 다시 가기로 아들과 딸 - 에서 - 나. 우리는 하와이를 찾은 (섬) 많이 붐비지 않는 다른 계절 과 수도 있습니다. 우리가 간 곳은 상대적으로 한적한 해변 을 찾는 많은 일광욕을 즐기고, 수영 및 스노클링. 가장 좋은 집 을 더 해주는 일, 할 수 있는 놀라운 만 바로 앞에 또 다른 어떤 스노클링 및 kss 있다. 또한, 선택할 수 있는 풀장을 즐기기, 라운지 주변에 있었으며, 파라솔 아래 에서 읽기 또는 25,000idr. Kss 조용한 가지 놀라운 점은 길 건너에 있는 주차장도 이제 폐쇄 이후 전통 종교적 테두리. 이산 가족 상봉 을 수용 하기에 충분히 큰 kss 하는 곳에 충분히 넓은 개인 공간이 있지만 아직 그 자체. 4 주방, 거실 베란다와 많은 거대한 저녁 식사를 즐길 수 있는 일몰을 볼 수 저녁 식사 테이블 (본 녹색 flash). 우리는 많은 식당들이 근처에 가, 마음에 드는 것은 우리가 할 수 있는 주방에서 요리하는 거대한 그릴 요리를 좀 풀 테라스 또는 사용에 스테이크 또는 바나나 리프 물고기 (바나나 나뭇잎 호텔 바로 옆에, 모두 신선한 생선, 야채, 열대 과일 의 신선한 농산물 시장이 있길. 함께 떠나는 이야기 의 만타 가오리, 뱀장어, 돌고래, 거북이, 재미있 싶어요. 좋은 시간 좋은 음식과 음료 에 친구들과 가족과 함께! 전체적으로 우리는 우리의 다음 여행을 함께 가지고 있는 코나클리라 슈가 쉑 하며 더",숙박 날짜: 2017년 5월
Kona Hula Girl,Kermit2010,4.0,사랑스럽고 평화로운,"코나 훌라 걸은 코나의 교통 및 번잡함에서 언덕 위에 있습니다. 평화로운, 깨끗하고 아름답게 꾸며진 5 개의 쾌적한 스튜디오 스위트는 각각 멋진 바람이 불고, 구내 세탁 시설이 있으며, 파티오 / 바비큐 공간이 마련되어 있습니다. 비치 타월뿐만 아니라 해변에 가져갈 수있는 쿨러, 비치 체어 및 부기 보드도 제공합니다. 소유주 Dean과 Sherri는 사랑스럽고 우리는 우리의 체류를 철저히 즐겼습니다.",숙박 날짜: 2020년 2월
Kona Hula Girl,Donna_J2205,5.0,방문 할 때마다 여기 머물러 있습니다.,코나 훌라 걸과 주인공을 사랑해. 그래서 편안해. 사진은 그 자리에 있으며 우리가 빅 아일랜드를 방문 할 때 우리가가는 곳입니다. 티 없는! 우리가 가장 좋아하는 해변 공원과 코나 인에서 언덕까지의 편리한 위치 - 아름다운 코나 일몰을 감상하기에 완벽한 장소. 또 다른 완벽한 방문을 가져 주셔서 감사합니다. 다음에 봐요!,숙박 날짜: 2018년 10월
Kona Hula Girl,Donna_J2205,5.0,늘 그렇듯이 훌륭한 숙박,"우리는 여러 번 코나 훌라 걸 (Kona Hula Girl)에 머물렀고, 그것은 코나에있는 우리의 갈 곳입니다. 호스트 딘 (Dean)과 셰리 (Sherri)가 최고이며 빅 아일랜드를 방문 할 때 항상 따라 잡는 것이 즐겁습니다. 그들은 모든 손님이 환영받는다고 느끼게합니다. 객실은 뽀얀이며, 위치는 섬 탐험에 편리합니다. 우리는 코나 훌라 걸 (Kona Hula Girl)을 강력히 추천하며 다음 기회를 기대합니다.",숙박 날짜: 2017년 9월
Kona Hula Girl,tightwadtraveler,5.0,지내기 좋은 곳!,"전체적으로 깨끗하고, 좋은 가격, 좋은 위치, 편안한 침대 & 통풍이 잘되는 방, 부엌이 갖춰져 요리, 넓은 방, & 매우 도움이 주인. 정말 감사의 수건, 부기 보드, 냉각기, & 잔디 의자.",숙박 날짜: 2017년 5월
Kona Hula Girl,jojo7213,5.0,12-1월 22일 2017,"우리는 이곳에서 10일 플루메리아 룸. 우리는 우리의 선택에 만족 할 순 없다. 원하는 모든 것을 할 수 있었는데. 방은 매우 깨끗했고 도착했을 때. 하지만 아직 은 거리가 가깝지 만 먼 거리의 소음, 5 는 - 10분 정도 걸으면 레스토랑과 바. 주인 제공된 냉각기, 해변용 의자, 부기 보드, 비치 타올도 좋았어요. 우리는 거의 매일 밤 바베큐 저녁 바비큐 에 데크 테라스 테이블에 앉아 음료를 마실 우리의 저녁 식사. 우리는 우리의 다음 여행에서 큰 섬에 꼭 다시 이곳을 강력히 추천 합니다. Greg 조안",숙박 날짜: 2017년 1월
Grand Naniloa Hotel Hilo   a DoubleTree by Hilton,Seungho Shin,5.0,깔끔한 디자인의 훌륭한 위치와 시설,"사실 이 호텔에 별을 5개 준 이유는 무료 골프 라운딩이 가는하였다는 것이다. 골프채 대여도 무료, 볼도 무료 사용, 단지 카트 사용료만 지불하고 즐거운 라운딩, 물론 리조트 피 30불을 내었지만 발레 파킹피에 웰컴 칵테일을 2잔 제공해 주니 다시 힐로에 온다면 반드시 여기에 묵을거다.",숙박 날짜: 2019년 12월
Grand Naniloa Hotel Hilo   a DoubleTree by Hilton,dingting2019,4.0,만족스러웠습니다,일단 프론트에 뷰가 정말 아름답습니다 그리고 yuko 매니저 정말 친절해서 기분이 좋았습니다. 힐튼 회원은 무료 생수와 웰컴쿠키 받았습니다. 위치도 쇼핑몰과 가깝고 주차장 넓습니다.방깨끗하고 뷰도좋아요!,숙박 날짜: 2019년 10월
Grand Naniloa Hotel Hilo   a DoubleTree by Hilton,Destination298774,4.0,The location was good,힐로에서 관광하기에 좋은 위치에 있었습니다 공항에서도 근접하고 유명식당및 관광지도 근방에 있어 도움이 되었습니다 전체적으로 깔끔했어요,숙박 날짜: 2019년 7월
Grand Naniloa Hotel Hilo   a DoubleTree by Hilton,pk516,4.0,힐로 나릴로아 힐튼,힐로는 두 번째 방문으로 올 때마다 느끼는 것은 조용한 시골동네 같은 느낌입니다. 사람들도 소박하고 주변에 구경할 곳도 많습니다. 호텔 안에 마이크로웨이브와 소형 냉장고가 준비돠어 있어 햇반이나 간단한 식사를 할 수 있습니다. 직원들은 전반적으로 친절하고 처음에 왔을 때는 셀프 주차이지만 지금은 발랫 파킹으로 바뀌었습니다. 아무튼 힐로에서는 가장 좋은 숙박시설로 생각됩니다. 다음에 다시 와도 이 호텔에 숙박하려고 합니다.,숙박 날짜: 2018년 2월
Grand Naniloa Hotel Hilo   a DoubleTree by Hilton,물푸레나무,4.0,Grand Naniloa Hotel,"힐로에서 3박을 묵었으며 2층으로 방을 배정받았는데 처음에는 바깥 경치가 안 좋을 것 같아 걱정했으나 발코니 밖으로 바닷가가 바로 보여 오히려 더 좋았다. 바다 멀리 방파제가 있어 파도가 세지 않아 파도가 호텔까지 올 걱정은 없었다. 방에 전자레인지가 있어 밖에서 조리용 음식을 사 와서 방에서 데워 먹으니 편리했고 호텔 내 세탁시설이 있어 좋았다. 단, 25센트동전만 사용이 가능해서 좀 불편했는데 로비로 가서 동전을 교환하는 수고가 필요하다.",숙박 날짜: 2018년 1월
Volcano Hideaways,Kat597,5.0,가족과 함께 할 수있는 좋은 장소,4 인 가족을위한 넓은 집. 우리는 잘 갖춰진 부엌을 즐겼고 주인은이 지역의 친절하고 지식이 많았습니다. 화산 국립 공원과 그 측면에있는 모든 것 가까이에있는 좋은 방법. 빅 아일랜드,숙박 날짜: 2017년 8월
Volcano Hideaways,HeatherSidney,4.0,"완벽한 위치, 품위있는 호스트, 좋은 숙박 시설","우리는 메이드의 숙소 (Volcanoes National Park에서 불과 5 분 거리에있는 귀여운 1 베드룸 1 욕실 하우스)에서 5 박의 숙박을했습니다. 그것은 깨끗했다, 우리가 머무르는 데 필요한 모든 것, 전체 부엌을 포함하여 (비록 냉장고가 작은쪽에 있음에도 불구하고). 주인은 좋았고, 우리가 경험했던 1 개의 이슈를 매우 잘 처리했다. 불행하게도 우리는 중앙 열이 없으면 난로 가열 장치가 우리를 충분히 따뜻하게 만들 수 없다는 것을 발견했기 때문에 별 하나를 꺼 냈습니다. 그러나 우리가 감기에 민감하지 않으면 문제가되지 않을 수도 있습니다.",숙박 날짜: 2017년 11월
